,married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
1952,false,white,approve,1,136,55,1,0,false,2340,170.0,40.0,2,1,false,2,male
1953,false,white,approve,1,162,63,1,0,true,5265,180.0,23.0,2,2,false,2,female
1954,false,white,approve,1,69,40,1,0,false,3293,189.0,18.0,2,1,false,2,female
1955,false,white,approve,1,172,96,1,0,false,3676,216.0,9.0,2,1,false,2,male
1956,true,white,approve,1,496,144,4,1,false,12000,620.0,190.0,1,1,false,3,female
1957,true,black,approve,1,60,74,1,0,false,2400,207.0,112.7,2,1,false,1,male
1958,true,white,approve,1,173,70,1,1,false,3400,216.0,11.0,1,3,false,2,male
1959,false,black,reject,1,152,79,1,0,false,4000,190.0,39.0,2,1,false,2,male
1960,false,white,approve,1,138,74,1,0,false,3750,172.0,63.0,1,1,false,2,male
1961,true,white,approve,1,157,158,1,2,false,3987,185.0,11.9,1,6,false,2,male
1962,true,white,approve,1,96,39,1,0,false,8550,381.0,117.0,1,1,false,2,female
1963,true,white,approve,1,215,114,1,3,true,9534,290.0,70.0,2,5,false,2,male
1964,true,black,approve,1,120,75,1,1,false,3304,120.0,252.5,1,2,false,2,male
1965,false,white,approve,1,100,38,1,0,true,3225,156.0,69.0,1,1,false,2,female
1966,true,hispan,approve,1,99,64,1,1,false,2269,110.0,18.0,1,2,false,2,male
1967,false,white,approve,1,124,75,1,0,false,6218,166.0,148.0,1,1,false,1,male
1968,true,white,approve,1,113,666,1,3,true,4009,150.0,54.0,2,1,false,2,male
1969,true,white,approve,1,100,112,1,2,false,5875,105.0,12.8,2,5,false,2,male
1970,false,white,approve,1,96,67,1,1,false,5594,120.0,34.0,2,2,false,1,male
1971,true,white,approve,1,108,62,1,0,false,3232,135.0,28.0,2,2,false,2,male
1972,true,hispan,approve,1,115,59,1,0,false,4158,130.0,45.0,2,1,false,2,male
1973,false,white,approve,1,104,72,1,1,true,4304,263.0,233.0,2,1,false,2,male
1974,true,white,approve,1,53,31,1,3,false,2340,72.0,29.9,2,5,false,2,male
1975,false,white,approve,1,71,35,1,0,false,2900,95.0,38.0,2,1,false,1,female
1976,true,white,approve,1,40,48,1,3,false,4106,190.0,248.0,1,1,false,2,male
1977,false,white,approve,1,126,63,1,0,false,3250,133.0,15.0,2,5,true,2,male
1978,false,white,approve,1,104,49,1,0,false,3333,116.0,12.4,2,3,false,1,male
1979,false,hispan,approve,1,104,42,1,0,false,3857,116.0,19.4,2,5,false,1,male
1980,true,white,approve,1,253,90,1,1,false,8072,316.0,70.0,1,1,false,2,male
1981,true,white,approve,1,187,91,1,2,false,7583,325.0,130.0,2,1,false,2,male
1982,false,white,approve,1,120,46,1,0,false,2340,160.0,47.0,2,4,false,2,male
1983,true,white,approve,1,158,96,1,0,false,5000,176.0,15.0,2,1,false,2,male
1984,true,white,approve,1,35,169,1,0,false,9583,315.0,64.0,1,1,false,1,male
1985,true,white,approve,2,225,49,2,0,true,4159,225.0,10.0,2,1,false,3,male
1986,false,white,approve,1,98,110,1,0,true,9200,215.0,427.9,1,1,false,1,male
1987,false,black,reject,1,133,55,1,0,true,4583,148.0,24.5,2,3,false,2,female
